,m_gene,m_metabolites,m_reaction,m_subsystem,u_uniprot_acc
2191,GK,"['h_c', 'atp_c', 'adp_c', 'glyc_c', 'glyc3p_c']",GLYK,platelet metabolism,Q9BRR6
2192,GK,"['h_c', 'atp_c', 'adp_c', 'glyc_c', 'glyc3p_c']",GLYK,platelet metabolism,Q96A33
2193,GK,"['h_c', 'atp_c', 'adp_c', 'glyc_c', 'glyc3p_c']",GLYK,platelet metabolism,Q6P2I7
2194,GK,"['h_c', 'atp_c', 'adp_c', 'glyc_c', 'glyc3p_c']",GLYK,platelet metabolism,Q01415
2195,GK,"['h_c', 'atp_c', 'adp_c', 'glyc_c', 'glyc3p_c']",GLYK,platelet metabolism,Q9BUE6
2196,GK,"['h_c', 'atp_c', 'adp_c', 'glyc_c', 'glyc3p_c']",GLYK,platelet metabolism,Q9ULD2
2197,GK,"['h_c', 'atp_c', 'adp_c', 'glyc_c', 'glyc3p_c']",GLYK,platelet metabolism,P82650
2198,GK,"['h_c', 'atp_c', 'adp_c', 'glyc_c', 'glyc3p_c']",GLYK,platelet metabolism,Q9NRH1
2199,SLC6A12,"['na1_e', 'glyb_e', 'na1_c', 'glyb_c']",GLYBt4_2_r,platelet metabolism,P48065
2200,GATM,"['gly_c', 'gudac_c', 'orn_c', 'arg__L_c']",GLYAMDTRc,platelet metabolism,P50440
2201,SLC1A1,"['na1_c', 'k_e', 'na1_e', 'h_e', 'glu__L_c', 'k_c', 'h_c', 'glu__L_e']",GLUt6,platelet metabolism,P43005
2202,SLC1A1,"['na1_c', 'k_e', 'h_e', 'na1_e', 'asp__L_c', 'k_c', 'h_c', 'asp__L_e']",ASPt6,platelet metabolism,P43005
2203,GCDH,"['b2coa_m', 'glutcoa_m', 'h_m', 'co2_m', 'fad_m', 'fadh2_m']",GLUTCOADHm,platelet metabolism,Q92947
2204,PPAT,"['prpp_c', 'glu__L_c', 'ppi_c', 'pram_c', 'gln__L_c', 'h2o_c']",GLUPRT,platelet metabolism,Q06203
2205,GLS,"['glu__L_m', 'gln__L_m', 'nh4_m', 'h2o_m']",GLUNm,platelet metabolism,O94925
2206,GLS,"['glu__L_m', 'gln__L_m', 'nh4_m', 'h2o_m']",GLUNm,platelet metabolism,Q9UI32
2207,GLS2,"['glu__L_m', 'gln__L_m', 'nh4_m', 'h2o_m']",GLUNm,platelet metabolism,Q9UI32
2208,GLUD1,"['nad_m', 'akg_m', 'h_m', 'glu__L_m', 'h2o_m', 'nadh_m', 'nh4_m']",GDHm,platelet metabolism,P00367
2209,GAD2,"['h_c', 'co2_c', '4abut_c', 'glu__L_c']",GLUDC,platelet metabolism,Q05329
2210,GAD1,"['h_c', 'co2_c', '4abut_c', 'glu__L_c']",GLUDC,platelet metabolism,Q99259
2211,GCLC,"['adp_c', 'cys__L_c', 'h_c', 'glucys_c', 'atp_c', 'pi_c', 'glu__L_c']",GLUCYS,platelet metabolism,P48506
2212,GCLM,"['adp_c', 'cys__L_c', 'h_c', 'glucys_c', 'atp_c', 'pi_c', 'glu__L_c']",GLUCYS,platelet metabolism,P48507
2213,PYGL,"['h2o_c', 'glygn3_c', 'Tyr_ggn_c', 'glc__D_c']",GLPASE2,platelet metabolism,P06737
2214,PYGL,"['pi_c', 'g1p_c', 'glygn2_c', 'dxtrn_c']",GLPASE1,platelet metabolism,P06737
2215,PYGB,"['h2o_c', 'glygn3_c', 'Tyr_ggn_c', 'glc__D_c']",GLPASE2,platelet metabolism,P11216
2216,PYGB,"['pi_c', 'g1p_c', 'glygn2_c', 'dxtrn_c']",GLPASE1,platelet metabolism,P11216
2217,PYGM,"['h2o_c', 'glygn3_c', 'Tyr_ggn_c', 'glc__D_c']",GLPASE2,platelet metabolism,P11217
2218,PYGM,"['pi_c', 'g1p_c', 'glygn2_c', 'dxtrn_c']",GLPASE1,platelet metabolism,P11217
2219,GLUL,"['nh4_c', 'glu__L_c', 'h_c', 'adp_c', 'pi_c', 'gln__L_c', 'atp_c']",GLNS,platelet metabolism,P15104
2220,GYS2,"['h_c', 'udp_c', 'ggn_c', 'udpg_c', 'glygn1_c']",GLGNS1,platelet metabolism,P54840
2221,GYS2,"['h_c', 'udp_c', 'Tyr_ggn_c', 'udpg_c', 'ggn_c']",GGNG,platelet metabolism,P54840
2222,GYG1,"['h_c', 'udp_c', 'ggn_c', 'udpg_c', 'glygn1_c']",GLGNS1,platelet metabolism,P46976
2223,GYG1,"['h_c', 'udp_c', 'Tyr_ggn_c', 'udpg_c', 'ggn_c']",GGNG,platelet metabolism,P46976
2224,GYS1,"['h_c', 'udp_c', 'ggn_c', 'udpg_c', 'glygn1_c']",GLGNS1,platelet metabolism,P13807
2225,GYS1,"['h_c', 'udp_c', 'Tyr_ggn_c', 'udpg_c', 'ggn_c']",GGNG,platelet metabolism,P13807
2226,GYG2,"['h_c', 'udp_c', 'ggn_c', 'udpg_c', 'glygn1_c']",GLGNS1,platelet metabolism,O15488
2227,GYG2,"['h_c', 'udp_c', 'Tyr_ggn_c', 'udpg_c', 'ggn_c']",GGNG,platelet metabolism,O15488
2228,AGL,"['h2o_c', 'glygn3_c', 'dxtrn_c', 'glc__D_c']",GLDBRAN,platelet metabolism,P35573
2229,SLC2A14,"['glc__D_e', 'glc__D_c']",GLCt1,platelet metabolism,Q8TDB8
2230,SLC2A6,"['glc__D_e', 'glc__D_c']",GLCt1,platelet metabolism,Q9UGQ3
2231,SLC2A3,"['glc__D_e', 'glc__D_c']",GLCt1,platelet metabolism,P11169
2232,SLC2A3,"['gal_e', 'gal_c']",GALt1r,platelet metabolism,P11169
2233,SLC2A3,"['dhdascb_c', 'dhdascb_e']",DHAAt1r,platelet metabolism,P11169
2234,SLC2A9,"['glc__D_e', 'glc__D_c']",GLCt1,platelet metabolism,Q9NRM0
2235,GBE1,"['glygn1_c', 'glygn2_c']",GLBRAN,platelet metabolism,Q04446
2236,GUK1,"['gdp_c', 'atp_c', 'adp_c', 'gmp_c']",GK1,platelet metabolism,Q16774
2237,SHMT1,"['h2o_c', 'ser__L_c', 'mlthf_c', 'thf_c', 'gly_c']",GHMT2r,platelet metabolism,P34896
2238,GGT5,"['glu__L_r', 'leuktrC4_r', 'h2o_r', 'leuktrD4_r']",GGT5r,platelet metabolism,P36269
2239,GGH,"['10fthf6glu_l', 'glu__L_l', 'h2o_l', '10fthf7glu_l']",GGH_10FTHF7GLUl,platelet metabolism,Q92820
2240,GGH,"['10fthf6glu_l', 'glu__L_l', 'h2o_l', '10fthf5glu_l']",GGH_10FTHF6GLUl,platelet metabolism,Q92820
2241,GGH,"['h2o_l', '10fthf5glu_l', 'glu__L_l', '10fthf_l']",GGH_10FTHF5GLUl,platelet metabolism,Q92820
2242,GAPDH,"['13dpg_c', 'pi_c', 'h_c', 'nadh_c', 'nad_c', 'g3p_c']",GAPD,platelet metabolism,P04406
2243,GAPDH,"['13dpg_c', 'pi_c', 'h_c', 'nadh_c', 'nad_c', 'g3p_c']",GAPD,platelet metabolism,O14556
2244,UGP2,"['ppi_c', 'h_c', 'g1p_c', 'udpg_c', 'utp_c']",GALUi,platelet metabolism,Q16851
2245,GALK1,"['atp_c', 'h_c', 'adp_c', 'gal_c', 'gal1p_c']",GALKr,platelet metabolism,P51570
2246,GAMT,"['gudac_c', 'h_c', 'ahcys_c', 'creat_c', 'amet_c']",GACMTRc,platelet metabolism,Q14353
2247,SLC37A4,"['g6p_c', 'g6p_r']",G6Pter,platelet metabolism,O43826
2248,G6PC,"['h2o_r', 'glc__D_r', 'g6p_r', 'pi_r']",G6PPer,platelet metabolism,P35575
2249,G6PC,"['h2o_r', 'glc__D_r', 'g6p_r', 'pi_r']",G6PPer,platelet metabolism,Q9BUM1
2250,G6PC,"['h2o_r', 'glc__D_r', 'g6p_r', 'pi_r']",G6PPer,platelet metabolism,Q9NQR9
2251,G6PC3,"['h2o_r', 'glc__D_r', 'g6p_r', 'pi_r']",G6PPer,platelet metabolism,Q9BUM1
2252,G6PC2,"['h2o_r', 'glc__D_r', 'g6p_r', 'pi_r']",G6PPer,platelet metabolism,Q9NQR9
2253,G6PD,"['h_c', 'nadp_c', '6pgl_c', 'nadph_c', 'g6p_c']",G6PDH2r,platelet metabolism,P11413
2254,GPD2,"['glyc3p_c', 'fad_m', 'dhap_c', 'fadh2_m']",G3PD2m,platelet metabolism,P43304
2255,GPD1,"['h_c', 'glyc3p_c', 'nad_c', 'dhap_c', 'nadh_c']",G3PD1,platelet metabolism,Q8N335
2256,GPD1,"['h_c', 'glyc3p_c', 'nad_c', 'dhap_c', 'nadh_c']",G3PD1,platelet metabolism,P21695
2257,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q9Y613
2258,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,P07954
2259,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q2V2M9
2260,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q9UJU5
2261,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q9C009
2262,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q9C0D6
2263,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q9P0K8
2264,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q02985
2265,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q92949
2266,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q03591
2267,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q96PY5
2268,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q8IVF7
2269,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q99958
2270,FH,"['mal__L_m', 'fum_m', 'h2o_m']",FUMm,platelet metabolism,Q08050
2271,FAH,"['h2o_c', 'h_c', 'fum_c', '4fumacac_c', 'acac_c']",FUMAC,platelet metabolism,P16930
2272,FAH,"['h2o_c', 'h_c', 'fum_c', '4fumacac_c', 'acac_c']",FUMAC,platelet metabolism,Q6P587
2273,FAH,"['h2o_c', 'h_c', 'fum_c', '4fumacac_c', 'acac_c']",FUMAC,platelet metabolism,Q96GK7
2274,FAH,"['h2o_c', 'h_c', 'fum_c', '4fumacac_c', 'acac_c']",FUMAC,platelet metabolism,Q6P2I3
2275,SLC5A9,"['fru_e', 'fru_c', 'na1_e', 'na1_c']",FRUt4,platelet metabolism,Q2M3M2
2276,SLC2A5,"['fru_e', 'fru_c']",FRUt1r,platelet metabolism,P22732
2277,SLC2A7,"['fru_e', 'fru_c']",FRUt1r,platelet metabolism,Q6PXP3
2278,SLC2A2,"['fru_e', 'fru_c']",FRUt1r,platelet metabolism,P11168
2279,SLC2A8,"['fru_e', 'fru_c']",FRUt1r,platelet metabolism,Q9NY64
2280,SLC2A11,"['fru_e', 'fru_c']",FRUt1r,platelet metabolism,Q9BYW1
2281,FPGS,"['10fthf7glu_m', '10fthf6glu_m', 'h_m', 'atp_m', 'glu__L_m', 'adp_m', 'pi_m']",FPGS9m,platelet metabolism,Q05932
2282,FPGS,"['10fthf7glu_c', 'glu__L_c', 'h_c', '10fthf6glu_c', 'adp_c', 'pi_c', 'atp_c']",FPGS9,platelet metabolism,Q05932
2283,FPGS,"['10fthf5glu_m', '10fthf6glu_m', 'h_m', 'atp_m', 'glu__L_m', 'adp_m', 'pi_m']",FPGS8m,platelet metabolism,Q05932
2284,FPGS,"['10fthf_m', '10fthf5glu_m', 'h_m', 'atp_m', 'glu__L_m', 'adp_m', 'pi_m']",FPGS7m,platelet metabolism,Q05932
2285,FECH,"['ppp9_m', 'h_m', 'pheme_m', 'fe2_m']",FCLTm,platelet metabolism,P22830
2286,FBP2,"['f6p_c', 'h2o_c', 'f26bp_c', 'pi_c']",FBP26,platelet metabolism,O00757
2287,FBP2,"['f6p_c', 'h2o_c', 'f26bp_c', 'pi_c']",FBP26,platelet metabolism,Q63HM2
2288,FBP2,"['f6p_c', 'h2o_c', 'fdp_c', 'pi_c']",FBP,platelet metabolism,O00757
2289,FBP2,"['f6p_c', 'h2o_c', 'fdp_c', 'pi_c']",FBP,platelet metabolism,Q63HM2
2290,FBP1,"['f6p_c', 'h2o_c', 'f26bp_c', 'pi_c']",FBP26,platelet metabolism,P09467
2291,FBP1,"['f6p_c', 'h2o_c', 'fdp_c', 'pi_c']",FBP,platelet metabolism,P09467
2292,ALDOA,"['dhap_c', 'glyald_c', 'f1p_c']",FBA2,platelet metabolism,P04075
2293,ALDOA,"['dhap_c', 'g3p_c', 'fdp_c']",FBA,platelet metabolism,P04075
2294,ALDOC,"['dhap_c', 'glyald_c', 'f1p_c']",FBA2,platelet metabolism,P09972
2295,ALDOC,"['dhap_c', 'g3p_c', 'fdp_c']",FBA,platelet metabolism,P09972
2296,SLC27A5,"['arachd_e', 'arachd_c', 'na1_c', 'na1_e']",FATP5t,platelet metabolism,Q9Y2P5
2297,SLC27A1,"['ocdca_c', 'ocdca_e', 'na1_e', 'na1_c']",FATP3t,platelet metabolism,Q6PCB7
2298,SLC27A1,"['ocdcea_c', 'na1_c', 'na1_e', 'ocdcea_e']",FATP2t,platelet metabolism,Q6PCB7
2299,SLC27A1,"['hdca_e', 'hdca_c', 'na1_c', 'na1_e']",FATP1t,platelet metabolism,Q6PCB7
2300,SLC27A4,"['hdca_e', 'hdca_c', 'na1_c', 'na1_e']",FATP1t,platelet metabolism,Q6P1M0
2301,SLC27A3,"['hdca_e', 'hdca_c', 'na1_c', 'na1_e']",FATP1t,platelet metabolism,Q5K4L6
2302,FASN,"['co2_c', 'nadp_c', 'h2o_c', 'coa_c', 'nadph_c', 'h_c', 'accoa_c', 'occoa_c', 'malcoa_c']",FAS80COA_L,platelet metabolism,P49327
2303,FASN,"['pmtcoa_c', 'stcoa_c', 'co2_c', 'nadp_c', 'coa_c', 'nadph_c', 'h2o_c', 'h_c', 'malcoa_c']",FAS180COA,platelet metabolism,P49327
2304,FASN,"['pmtcoa_c', 'co2_c', 'nadp_c', 'h2o_c', 'coa_c', 'nadph_c', 'tdcoa_c', 'h_c', 'malcoa_c']",FAS160COA,platelet metabolism,P49327
2305,FASN,"['coa_c', 'co2_c', 'nadp_c', 'h2o_c', 'ddcacoa_c', 'nadph_c', 'tdcoa_c', 'h_c', 'malcoa_c']",FAS140COA,platelet metabolism,P49327
2306,FASN,"['coa_c', 'co2_c', 'nadp_c', 'ddcacoa_c', 'nadph_c', 'h2o_c', 'h_c', 'dcacoa_c', 'malcoa_c']",FAS120COA,platelet metabolism,P49327
2307,FASN,"['co2_c', 'nadp_c', 'occoa_c', 'coa_c', 'nadph_c', 'h2o_c', 'h_c', 'dcacoa_c', 'malcoa_c']",FAS100COA,platelet metabolism,P49327
2308,FASN,"['hdca_c', 'co2_c', 'nadp_c', 'h2o_c', 'coa_c', 'malcoa_c', 'h_c', 'accoa_c', 'nadph_c']",KAS8,platelet metabolism,P49327
2309,ACADM,"['fadh2_m', 'occoa_m', 'nadh_m', 'coa_m', 'h_m', 'accoa_m', 'nad_m', 'fad_m', 'h2o_m']",FAOXC80,platelet metabolism,P11310
2310,ACADM,"['fadh2_m', 'h2o_m', 'nadh_m', 'coa_m', 'h_m', 'accoa_m', 'nad_m', 'fad_m', 'arachdcoa_m']",FAOXC204,platelet metabolism,P11310
2311,ACADM,"['fadh2_m', 'occoa_m', 'nadh_m', 'lnlccoa_m', 'h_m', 'accoa_m', 'nad_m', 'coa_m', 'fad_m', 'h2o_m']",FAOXC182806m,platelet metabolism,P11310
2312,ACADM,"['fadh2_m', 'occoa_m', 'h2o_m', 'nadh_m', 'coa_m', 'h_m', 'accoa_m', 'nad_m', 'fad_m', 'odecoa_m']",FAOXC1811603m,platelet metabolism,P11310
2313,ACADM,"['fadh2_m', 'stcoa_m', 'nadh_m', 'h_m', 'accoa_m', 'nad_m', 'pmtcoa_m', 'coa_m', 'fad_m', 'h2o_m']",FAOXC180,platelet metabolism,P11310
2314,ACADM,"['fadh2_m', 'occoa_m', 'nadh_m', 'coa_m', 'h_m', 'accoa_m', 'nad_m', 'pmtcoa_m', 'fad_m', 'h2o_m']",FAOXC16080m,platelet metabolism,P11310
2315,ACADM,"['fadh2_m', 'nadh_m', 'coa_m', 'h_m', 'accoa_m', 'nad_m', 'pmtcoa_m', 'fad_m', 'h2o_m']",FAOXC160,platelet metabolism,P11310
2316,ACADM,"['ibcoa_m', '2mp2coa_m', 'fadh2_m', 'fad_m']",ACOAD9m,platelet metabolism,P11310
2317,ACADM,"['fadh2_m', '2mb2coa_m', '2mbcoa_m', 'fad_m']",ACOAD10m,platelet metabolism,P11310
2318,ACADS,"['fadh2_m', 'occoa_m', 'nadh_m', 'coa_m', 'h_m', 'accoa_m', 'nad_m', 'fad_m', 'h2o_m']",FAOXC80,platelet metabolism,P16219
2319,ACADS,"['fadh2_m', 'h2o_m', 'nadh_m', 'coa_m', 'h_m', 'accoa_m', 'nad_m', 'fad_m', 'arachdcoa_m']",FAOXC204,platelet metabolism,P16219
2320,ACADS,"['fadh2_m', 'occoa_m', 'nadh_m', 'lnlccoa_m', 'h_m', 'accoa_m', 'nad_m', 'coa_m', 'fad_m', 'h2o_m']",FAOXC182806m,platelet metabolism,P16219
2321,ACADS,"['fadh2_m', 'occoa_m', 'h2o_m', 'nadh_m', 'coa_m', 'h_m', 'accoa_m', 'nad_m', 'fad_m', 'odecoa_m']",FAOXC1811603m,platelet metabolism,P16219
2322,ACADS,"['fadh2_m', 'stcoa_m', 'nadh_m', 'h_m', 'accoa_m', 'nad_m', 'pmtcoa_m', 'coa_m', 'fad_m', 'h2o_m']",FAOXC180,platelet metabolism,P16219
2323,ACADS,"['fadh2_m', 'occoa_m', 'nadh_m', 'coa_m', 'h_m', 'accoa_m', 'nad_m', 'pmtcoa_m', 'fad_m', 'h2o_m']",FAOXC16080m,platelet metabolism,P16219
2324,ACADS,"['fadh2_m', 'nadh_m', 'coa_m', 'h_m', 'accoa_m', 'nad_m', 'pmtcoa_m', 'fad_m', 'h2o_m']",FAOXC160,platelet metabolism,P16219
2325,ADH5,"['fald_c', 'nadh_c', 'h_c', 'gthrd_c', 'Sfglutth_c', 'nad_c']",FALDH,platelet metabolism,P11766
2326,ADH5,"['nad_c', 'lald__L_c', 'nadh_c', '12ppd__S_c', 'h_c']",ALCD21_L,platelet metabolism,P11766
2327,ADH5,"['nad_c', 'h_c', 'nadh_c', '12ppd__R_c', 'lald__D_c']",ALCD21_D,platelet metabolism,P11766
2328,ADH5,"['h_c', 'meoh_c', 'nad_c', 'nadh_c', 'fald_c']",ALCD1,platelet metabolism,P11766
2329,ACSL1,"['ppi_c', 'arachdcoa_c', 'coa_c', 'amp_c', 'arachd_c', 'atp_c']",FACOAL204,platelet metabolism,P33121
2330,ACSL1,"['ppi_c', 'coa_c', 'lnlc_c', 'lnlccoa_c', 'amp_c', 'atp_c']",FACOAL1821,platelet metabolism,P33121
2331,ACSL1,"['ocdcea_c', 'coa_c', 'ppi_c', 'amp_c', 'odecoa_c', 'atp_c']",FACOAL181,platelet metabolism,P33121
2332,ACSL1,"['ppi_c', 'coa_c', 'ocdca_c', 'stcoa_c', 'amp_c', 'atp_c']",FACOAL180,platelet metabolism,P33121
2333,ACSL1,"['pmtcoa_c', 'coa_c', 'hdca_c', 'ppi_c', 'amp_c', 'atp_c']",FACOAL160,platelet metabolism,P33121
2334,ACSL3,"['ppi_c', 'arachdcoa_c', 'coa_c', 'amp_c', 'arachd_c', 'atp_c']",FACOAL204,platelet metabolism,O95573
2335,ACSL3,"['ocdcea_c', 'coa_c', 'ppi_c', 'amp_c', 'odecoa_c', 'atp_c']",FACOAL181,platelet metabolism,O95573
2336,ACSL3,"['ppi_c', 'coa_c', 'ocdca_c', 'stcoa_c', 'amp_c', 'atp_c']",FACOAL180,platelet metabolism,O95573
2337,ACSL3,"['pmtcoa_c', 'coa_c', 'hdca_c', 'ppi_c', 'amp_c', 'atp_c']",FACOAL160,platelet metabolism,O95573
2338,ACSL4,"['ppi_c', 'arachdcoa_c', 'coa_c', 'amp_c', 'arachd_c', 'atp_c']",FACOAL204,platelet metabolism,O60488
2339,ACSL5,"['ppi_c', 'coa_c', 'ocdca_c', 'stcoa_c', 'amp_c', 'atp_c']",FACOAL180,platelet metabolism,Q9ULC5
2340,ACSL5,"['pmtcoa_c', 'coa_c', 'hdca_c', 'ppi_c', 'amp_c', 'atp_c']",FACOAL160,platelet metabolism,Q9ULC5
2341,ETFDH,"['q10_m', 'q10h2_m', 'etfrd_m', 'etfox_m']",ETFQO,platelet metabolism,Q16134
2342,ETFB,"['fad_m', 'etfrd_m', 'fadh2_m', 'etfox_m']",ETF,platelet metabolism,P38117
2343,ETFB,"['fad_m', 'etfrd_m', 'fadh2_m', 'etfox_m']",ETF,platelet metabolism,Q8IXQ9
2344,ETFA,"['fad_m', 'etfrd_m', 'fadh2_m', 'etfox_m']",ETF,platelet metabolism,P13804
2345,ENO2,"['h2o_c', 'pep_c', '2pg_c']",ENO,platelet metabolism,P09104
2346,ENO1,"['h2o_c', 'pep_c', '2pg_c']",ENO,platelet metabolism,P06733
2347,ENO3,"['h2o_c', 'pep_c', '2pg_c']",ENO,platelet metabolism,P13929
2348,HADHB,"['2mb2coa_m', '3hmbcoa_m', 'h2o_m']",ECOAH9m,platelet metabolism,P55084
2349,HADHB,"['b2coa_m', '3hbcoa_m', 'h2o_m']",ECOAH1m,platelet metabolism,P55084
2350,HADHB,"['3hibutcoa_m', 'h2o_m', '2mp2coa_m']",ECOAH12m,platelet metabolism,P55084
2351,HADHB,"['accoa_m', 'coa_m', 'aacoa_m']",ACACT1m,platelet metabolism,P55084
2352,HADHB,"['nad_m', 'aacoa_m', 'nadh_m', 'h_m', '3hbcoa_m']",HACD1m,platelet metabolism,P55084
2353,ECHS1,"['2mb2coa_m', '3hmbcoa_m', 'h2o_m']",ECOAH9m,platelet metabolism,P30084
2354,ECHS1,"['b2coa_m', '3hbcoa_m', 'h2o_m']",ECOAH1m,platelet metabolism,P30084
2355,ECHS1,"['3hibutcoa_m', 'h2o_m', '2mp2coa_m']",ECOAH12m,platelet metabolism,P30084
2356,HADHA,"['2mb2coa_m', '3hmbcoa_m', 'h2o_m']",ECOAH9m,platelet metabolism,P40939
2357,HADHA,"['b2coa_m', '3hbcoa_m', 'h2o_m']",ECOAH1m,platelet metabolism,P40939
2358,HADHA,"['3hibutcoa_m', 'h2o_m', '2mp2coa_m']",ECOAH12m,platelet metabolism,P40939
2359,HADHA,"['accoa_m', 'coa_m', 'aacoa_m']",ACACT1m,platelet metabolism,P40939
2360,HADHA,"['nad_m', 'aacoa_m', 'nadh_m', 'h_m', '3hbcoa_m']",HACD1m,platelet metabolism,P40939
2361,AUH,"['b2coa_m', '3hbcoa_m', 'h2o_m']",ECOAH1m,platelet metabolism,Q13825
2362,AUH,"['hmgcoa_m', 'h2o_m', '3mgcoa_m']",MGCHrm,platelet metabolism,Q13825
2363,DPYD,"['h_c', 'nadp_c', 'ura_c', 'nadph_c', '56dura_c']",DURAD,platelet metabolism,Q12882
2364,RBKS,"['h_c', 'atp_c', 'drib_c', '2dr5p_c', 'adp_c']",DRBK,platelet metabolism,Q9H477
2365,SLC18A2,"['dopa_e', 'h2o_c', 'pi_c', 'h_c', 'atp_c', 'dopa_c', 'adp_c']",DOPAVESSEC,platelet metabolism,Q05940
2366,SLC18A2,"['adrnl_c', 'adp_c', 'h2o_c', 'h_c', 'pi_c', 'adrnl_e', 'atp_c']",ADRNLPVESSEC,platelet metabolism,Q05940
2367,SLC18A2,"['hista_c', 'hista_e', 'h2o_c', 'h_c', 'adp_c', 'pi_c', 'atp_c']",HISTAVESSEC,platelet metabolism,Q05940
2368,SULT1A2,"['h_c', 'pap_c', 'dopasf_c', 'paps_c', 'dopa_c']",DOPASULT,platelet metabolism,P50226
2369,SULT1A2,"['h_c', '4nphsf_c', '4nph_c', 'pap_c', 'paps_c']",4NPHSULT,platelet metabolism,P50226
2370,COMT,"['ahcys_c', 'h_c', 'dopa_c', '3moxtyr_c', 'amet_c']",DOPAMT,platelet metabolism,P21964
2371,COMT,"['ahcys_c', 'h_c', 'dopa_c', '3moxtyr_c', 'amet_c']",DOPAMT,platelet metabolism,Q8WZ04
2372,COMT,"['ahcys_c', 'h_c', 'homoval_c', '34dhpha_c', 'amet_c']",34DHPHAMT,platelet metabolism,P21964
2373,COMT,"['ahcys_c', 'h_c', 'homoval_c', '34dhpha_c', 'amet_c']",34DHPHAMT,platelet metabolism,Q8WZ04
2374,MOXD1,"['o2_c', 'dhdascb_c', 'nrpphr_c', 'h2o_c', 'ascb__L_c', 'dopa_c']",DOPABMO,platelet metabolism,Q6UVY6
2375,DBH,"['o2_c', 'dhdascb_c', 'nrpphr_c', 'h2o_c', 'ascb__L_c', 'dopa_c']",DOPABMO,platelet metabolism,P09172
2376,DMGDH,"['sarcs_m', 'fald_m', 'h2o_m', 'dmgly_m', 'fadh2_m', 'fad_m']",DMGDHm,platelet metabolism,Q9UI17
2377,DPYSL2,"['h2o_c', 'cala_c', 'h_c', '56dura_c']",DHPM1,platelet metabolism,Q16555
2378,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,P00813
2379,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,O75528
2380,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,Q9NZK5
2381,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,Q86TJ2
2382,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,O75478
2383,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,O14672
2384,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,Q13444
2385,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,Q9Y3Q7
2386,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,Q8TC27
2387,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,O75078
2388,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,Q9H013
2389,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,O43184
2390,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,Q9UKQ2
2391,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,Q9UKF5
2392,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,P78536
2393,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,O75077
2394,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,Q9UKJ8
2395,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,Q9P0K1
2396,ADA,"['h2o_c', 'h_c', 'din_c', 'dad_2_c', 'nh4_c']",DADA,platelet metabolism,Q9UKF2
